TransactionID,UserID,Amount,Timestamp,MerchantCategory,TransactionType,DeviceID,IPAddress,Latitude,Longitude,AvgTransactionAmount,TransactionFrequency,UnusualLocation,UnusualAmount,NewDevice,FailedAttempts,FraudFlag,PhoneNumber,BankName
1.36E+11,f90c37d3-d2b2-4791-a960-760c19338d21,5066.14,02-02-2024 03:29,Utilities,P2M,6275b84e-2d80-47b6-b510-0c919d504315,25.220.190.29,-21.0268265,142.867487,5069.71,5/day,FALSE,FALSE,FALSE,4,1,8458877623,HDFC Bank
1.36E+11,ac62bcde-69a6-4916-9bc6-2cff6d48ac75,3772.75,09-05-2024 05:58,Groceries,P2M,569d1b1c-ce62-4a76-953a-b7eac719ad0f,23.136.5.71,-75.065577,162.241908,7924.35,3/day,TRUE,FALSE,FALSE,4,1,9188489067,HDFC Bank
1.36E+11,1db76629-f584-4725-b042-9f2d93cb6f45,2682.73,01-06-2024 19:14,Restaurants,P2M,0e49b4f4-b3a4-42ba-8dfb-e088c9eddd31,50.201.107.49,-69.134217,65.709465,124.45,5/day,TRUE,FALSE,TRUE,1,0,9.12E+11,HDFC Bank
1.36E+11,9e733c5c-d0a5-4564-92c6-9d8a7227bd1c,1590.98,02-07-2024 19:03,Groceries,P2P,fdace0f2-e764-4c91-a4c5-f4f8e03e1dd9,108.58.80.102,-81.878191,-175.548953,3452.6,1/day,FALSE,TRUE,FALSE,2,0,6120136984,State Bank of India
1.36E+11,19d612a0-9bbb-431b-af26-4def4b99b8fd,1343.26,10-05-2024 03:58,Travel,P2P,3d34542d-b98f-49e3-b583-902c1e4f7fa7,212.212.66.187,-26.0772095,66.963369,4377.62,1/day,FALSE,TRUE,TRUE,2,0,9.17E+11,Bank of Baroda
1.36E+11,4c83ce94-a893-498c-97f1-6183318c843d,1209.26,26-05-2024 16:10,Clothing,P2M,621df220-b221-4f2c-a105-a212048e91c5,218.68.69.156,-36.5384985,4.479559,3342.47,3/day,TRUE,TRUE,FALSE,1,0,9.11E+11,ICICI Bank
1.36E+11,70523178-81a6-4e52-9169-f4a339a6106c,130.14,21-07-2024 08:04,Entertainment,P2M,74531ba4-8ba2-4dad-9a01-2fc77bf83335,148.5.211.77,51.964892,-129.757699,5345.39,3/day,TRUE,FALSE,TRUE,2,0,9.15E+11,State Bank of India
1.37E+11,35f2bd00-b05f-43e6-9a70-717d590d7bac,5659.52,17-01-2024 12:25,Groceries,P2M,fe70894c-b078-4c3f-967b-9f365b121867,50.95.144.174,-89.1638445,126.094944,869.57,5/day,FALSE,FALSE,FALSE,4,1,9.10E+11,Axis Bank
1.37E+11,9e9d8e02-070e-4837-8590-7127cac6f05a,4980.68,22-04-2024 12:40,Travel,P2M,db8a8cc4-06d6-406d-948f-549a22f0ae18,88.107.23.231,-37.7505745,-51.88969,3176.69,3/day,TRUE,TRUE,FALSE,4,1,6952038659,Kotak Mahindra Bank
1.37E+11,c69a9f38-fc2d-4c74-b850-e70d356b73a1,4076.86,29-06-2024 07:11,Utilities,P2M,f8fb1ada-b671-4183-a8c2-8d7ef59fa759,166.46.255.134,49.509518,17.680333,8860.24,5/day,TRUE,FALSE,FALSE,4,1,1784435673,HDFC Bank
1.37E+11,b8f4adad-ec08-480f-a760-77d185eb5997,911.79,21-03-2024 22:01,Utilities,P2M,827d0090-044f-42b0-8ac3-0d2a749c8db6,4.163.190.194,37.820098,70.681002,1462.02,1/day,FALSE,FALSE,TRUE,4,1,4924249958,Bank of Baroda
1.37E+11,ad4b2af4-eb55-49c8-833f-4d389a09eb1a,9515.51,12-01-2024 11:01,Restaurants,P2P,26423169-d44e-4513-8e4a-2634a4a5f0d7,221.74.44.73,-12.0525845,-6.659472,5433.79,5/day,TRUE,FALSE,FALSE,3,1,9.17E+11,State Bank of India
1.37E+11,9fcda979-2a0e-4608-9978-fbaa3a173240,7591.33,26-07-2024 20:00,Restaurants,P2M,66cc40b0-fe54-4aa4-b371-f87f0c46f93e,84.244.167.130,37.3832955,-28.783544,8252.53,3/day,TRUE,FALSE,FALSE,3,1,5527049489,HDFC Bank
1.37E+11,d3c0f03e-965e-4b4d-9c00-c491486cfdbe,6447.92,04-01-2024 17:27,Clothing,P2P,25d30250-ffb6-48cd-bbc9-2cae5b276152,124.213.102.28,88.244464,-146.058919,122.98,5/day,TRUE,FALSE,FALSE,1,0,9.14E+11,HDFC Bank
1.37E+11,3c4c8cac-5d16-48e5-a6f9-d44aaa6ab928,4641.41,01-05-2024 03:52,Utilities,P2M,6380d8ad-fb4e-4b34-953a-1c318fd3748b,93.179.186.168,-53.969843,-107.789703,1083.78,5/day,TRUE,FALSE,FALSE,1,0,9.14E+11,ICICI Bank
1.37E+11,d6036cbc-ca1e-4741-9854-d4501f4ad76b,4619.15,12-02-2024 22:08,Groceries,P2M,4e55934c-fb16-4ddb-809f-c16b57560e88,134.17.142.123,69.9858555,67.898934,3731.01,3/day,FALSE,FALSE,FALSE,2,0,9.19E+11,Axis Bank
1.37E+11,0b617ace-10de-47f1-b989-6cead81529c2,4144.3,25-01-2024 14:17,Travel,P2M,53f6ffd6-68f6-4080-828f-e2405d55b1bf,94.150.172.10,3.3347115,103.089757,8968.34,1/day,FALSE,FALSE,TRUE,1,0,9.16E+11,Bank of Baroda
1.37E+11,c1273aee-5926-4a90-a9c0-38ffc176eff9,3135.68,18-02-2024 07:00,Entertainment,P2P,b735092e-9804-4909-a927-d74162affd48,62.104.49.42,79.453058,73.182567,4373.59,5/day,FALSE,TRUE,FALSE,4,0,3822987336,Axis Bank
1.37E+11,2fca3f82-1fa8-42bd-a8ac-01b952b13857,781.74,08-07-2024 05:34,Entertainment,P2M,f9971c8a-fc37-42a1-ae76-b49e8d009040,82.40.214.135,-76.5243895,-86.347608,2811.73,3/day,FALSE,TRUE,FALSE,3,0,7984362560,Axis Bank
1.38E+11,aed7aa13-0fc9-4a8b-ba17-1f94385ebe72,9377.29,26-03-2024 08:13,Travel,P2P,4850250f-0b61-457b-816d-7d078ec6fdee,132.116.183.73,-42.010505,139.380612,8558.01,5/day,FALSE,FALSE,TRUE,4,1,6724484984,ICICI Bank
1.38E+11,5523bf3b-2865-40be-a310-93db745ad9da,6560.62,30-04-2024 22:54,Travel,P2M,603808e9-2dd1-4ed7-b8ef-d061686d4816,85.40.89.162,-68.340243,98.77805,4722.45,3/day,TRUE,TRUE,TRUE,4,1,9.19E+11,ICICI Bank
1.38E+11,46613ba4-0334-4924-896a-f12636bd1154,6239.36,18-04-2024 00:32,Utilities,P2P,4ea0d638-7391-4eaa-8f2e-1fe4d95c1648,118.221.64.38,75.0253095,133.529791,7912.82,1/day,FALSE,FALSE,TRUE,4,1,942703397,Axis Bank
1.38E+11,2029692e-2524-48bb-b3f7-8e77713fd16c,5290.63,28-05-2024 20:46,Entertainment,P2M,ae9462b9-db43-490a-9660-928e3443d973,153.48.83.24,41.135846,152.84515,1728.79,1/day,TRUE,TRUE,TRUE,4,1,6521915891,Bank of Baroda
1.38E+11,e2cb99f8-1f0f-41e0-a19a-49755c7a36ad,1800.85,23-02-2024 00:37,Restaurants,P2P,f89b098f-72d6-4603-b157-0e2e7bf5871c,83.229.53.121,-74.245957,-152.793662,6765.23,1/day,TRUE,FALSE,TRUE,4,1,760192374,Axis Bank
1.38E+11,7d0bdc3c-4a35-4bba-adcf-3be2080ab111,8851.18,08-04-2024 12:47,Groceries,P2M,f2806366-5b08-4935-8590-22ac7a73e45b,120.116.37.254,-58.843248,-72.469038,5702.3,3/day,FALSE,TRUE,FALSE,2,0,4069354802,ICICI Bank
1.38E+11,251767b3-82df-403c-a7ab-95cef1c7ebf9,8526.29,13-05-2024 01:23,Entertainment,P2P,0c573ca9-54d8-47c4-bb63-d313fa7163cb,63.41.24.238,-72.4666095,-71.077552,8267.41,3/day,FALSE,FALSE,FALSE,3,1,7668933082,Bank of Baroda
1.38E+11,b01180b2-3b19-4e41-a8fd-975f0461766c,5856.95,12-07-2024 23:44,Clothing,P2M,1e79f145-d508-40be-beb0-46654fb51bfa,76.186.235.206,-23.0691375,141.743322,2389.04,1/day,FALSE,TRUE,FALSE,3,1,9.12E+11,HDFC Bank
1.38E+11,8baad34b-2825-4174-bd9d-cf8412fb00a9,3384.58,21-06-2024 02:35,Clothing,P2P,69046539-e042-44fa-ac65-77670359de46,180.117.190.217,-2.0470735,155.435079,7341.08,5/day,FALSE,TRUE,TRUE,3,1,9.17E+11,Axis Bank
1.38E+11,19487705-17d6-461d-96cc-58337a82514b,3346.38,20-03-2024 07:00,Clothing,P2M,2fe68858-e6d1-4199-95c0-b2e93a55d42a,91.12.102.179,58.3160755,-170.814351,6651.7,5/day,FALSE,FALSE,TRUE,3,1,461729095,Axis Bank
1.38E+11,f51a008c-73d1-41b0-a963-8e5306b26af2,6689.25,16-03-2024 11:33,Restaurants,P2M,07e7f1cd-352b-40bb-bbd9-d89dc79c365d,2.42.11.49,7.852791,-66.564185,2228.26,5/day,TRUE,TRUE,FALSE,0,0,2029447618,Axis Bank
1.38E+11,a00bba3c-87f0-46fd-884c-366d48784482,4119.07,26-07-2024 06:36,Restaurants,P2P,09ffd181-dd15-49ca-89ec-49141be58f8b,101.196.82.211,-80.545635,-40.155739,1055.95,1/day,TRUE,FALSE,FALSE,1,0,9.13E+11,State Bank of India
1.38E+11,76e5fed9-7568-44da-a757-9ab42874cd78,2691.7,25-01-2024 20:25,Groceries,P2M,f131cdc8-62d0-4fb6-a185-96777eb5a9a7,25.24.2.192,-52.283482,-39.761642,2328.31,5/day,FALSE,TRUE,TRUE,4,0,1709067443,Axis Bank
1.38E+11,412ae2bd-37ed-44df-8808-005aebcff6fa,2643.02,07-03-2024 05:20,Restaurants,P2M,05dc54b2-da55-4157-a53b-7c2ff8ecca8a,89.109.46.74,-80.170731,17.039879,543.08,1/day,TRUE,FALSE,TRUE,0,0,6970306544,State Bank of India
1.38E+11,0e706744-c8b4-4fb5-97ea-2c7f6789277a,2385.95,12-05-2024 03:44,Utilities,P2M,bcf7b2a5-5104-42dd-8580-505bfd06946e,203.232.241.155,-41.6502535,97.791832,9209.87,3/day,FALSE,FALSE,FALSE,3,0,9.14E+11,State Bank of India
1.39E+11,24895981-4eb0-4fac-bae0-98408d4b1786,8452.45,01-07-2024 17:14,Restaurants,P2M,66c8c4d3-68da-4e10-a88b-3136de76e370,216.44.91.37,29.9957985,-68.02169,5898.51,5/day,TRUE,TRUE,FALSE,4,1,9.10E+11,ICICI Bank
1.39E+11,8334dd78-ff67-4762-af7b-78ce9967324e,5340.66,11-04-2024 16:28,Groceries,P2P,4941fa7b-0fb8-467a-b49f-51861023a2fa,41.189.136.125,11.577149,-161.950909,4304.67,5/day,FALSE,TRUE,TRUE,4,1,5576648361,Axis Bank
1.39E+11,193a1cc7-42d5-4e4a-9c86-8957aeace11d,9457.47,08-05-2024 13:26,Utilities,P2P,23ee9611-5e37-41fc-a807-7ebdb6f2cd5d,84.88.206.26,-82.752992,-128.519163,863.3,3/day,FALSE,FALSE,FALSE,0,0,9.12E+11,HDFC Bank
1.39E+11,afda7285-ea3d-4300-9581-157c0d42d5cb,683.2,30-05-2024 02:24,Restaurants,P2M,4b2029e9-a88b-488b-92af-7994a18559ae,153.94.106.46,-28.918642,150.990881,9055.99,1/day,FALSE,FALSE,TRUE,4,1,6290023846,Bank of Baroda
1.39E+11,1a659adb-897d-4c37-b33e-9e6f44de2deb,5874.55,08-04-2024 05:40,Entertainment,P2P,3aad4686-6dca-4c3c-96d9-56d370af7af9,55.206.15.136,-63.145811,-106.589175,2802.19,3/day,FALSE,FALSE,FALSE,3,1,9042614387,Kotak Mahindra Bank
1.39E+11,815a54cd-0223-4770-abb3-d8849b5e5920,7599.19,24-06-2024 09:22,Groceries,P2M,14042b2b-59d4-4ff5-bc70-ceb02c24e6f1,217.208.144.26,-2.7718695,158.172875,7416.01,1/day,TRUE,FALSE,TRUE,2,0,2428919000,ICICI Bank
1.39E+11,8dfd118c-1336-4428-ab97-3fa05f5510af,7054.37,20-01-2024 03:04,Clothing,P2P,bf29cb5f-cd38-47f5-89e6-cfd3f6fd5a8d,204.26.222.79,-56.7589905,-135.769405,3595.82,5/day,FALSE,FALSE,TRUE,2,0,3106591279,Kotak Mahindra Bank
1.39E+11,9b9d914e-1ebf-4696-81d1-e6e48abd409f,2805.02,24-01-2024 06:47,Groceries,P2P,f0fbfeea-35df-4608-81a7-6a8737e22a30,218.177.157.164,0.6469555,178.450495,4504.73,3/day,TRUE,TRUE,TRUE,2,1,9.20E+11,Kotak Mahindra Bank
1.39E+11,b55b01a4-b48d-4afe-8bdd-56b42d68282e,4617.79,27-05-2024 16:53,Electronics,P2P,ef3b64d7-9834-48b0-9e52-4a264a211af5,50.210.89.11,89.879703,-159.223285,5712.37,3/day,FALSE,FALSE,FALSE,0,0,9.17E+11,ICICI Bank
1.39E+11,02cfc2b1-ca0f-4cda-8066-1d998241a570,4519.31,07-07-2024 23:16,Entertainment,P2P,70c13fd5-3fd9-47ea-92d8-427b04d9f6d0,58.79.243.239,33.3502585,134.449923,615.4,3/day,TRUE,FALSE,FALSE,1,0,9.11E+11,ICICI Bank
1.39E+11,42968cba-2158-43a9-937a-3c63ff7b7739,3097.48,04-02-2024 00:33,Travel,P2P,58851c69-f52f-4c8b-86bb-b7309455f7b2,195.34.213.168,-78.9599165,95.101871,4509.77,5/day,FALSE,FALSE,TRUE,2,0,9.11E+11,Kotak Mahindra Bank
1.39E+11,44b478d0-a15c-4c1c-8967-e66744b6f668,2411.21,24-03-2024 18:45,Electronics,P2M,90c85f57-ac50-42d8-9a66-cf643c88cdd7,147.96.164.183,79.4269065,121.234824,7374.31,3/day,TRUE,TRUE,TRUE,0,0,1687133948,HDFC Bank
1.39E+11,a8c8587c-bd9d-4b75-8890-29d6f9e51751,8606.07,25-07-2024 22:56,Clothing,P2P,d0af696c-c7b7-4ad0-a7d3-429b84225068,14.212.85.192,81.123496,145.431914,4170.77,5/day,FALSE,FALSE,TRUE,0,1,7890502162,HDFC Bank
1.39E+11,4aa06101-d2b0-45f6-a259-33f2167a453b,1826.13,20-07-2024 22:21,Electronics,P2M,d7cf3b31-ab15-4073-8ebf-89a9634bbaf4,107.95.137.239,72.754107,32.954861,4446.56,3/day,FALSE,TRUE,TRUE,1,0,9.16E+11,HDFC Bank
1.39E+11,f60722b9-8abd-48e7-9feb-3dcb71c1dca7,1556.11,01-01-2024 07:22,Utilities,P2P,237b7083-1aef-481b-9168-97119e8c7c1b,4.28.118.237,-50.105731,4.044719,7034.03,5/day,TRUE,FALSE,TRUE,0,0,4858207464,State Bank of India
1.39E+11,20dc6c87-3acf-4fb7-a3d8-68986f1462d4,268.73,11-07-2024 01:16,Restaurants,P2P,aff3eb94-3fd8-4bb4-aad5-3f931b6972f5,83.31.108.185,25.885212,157.772191,704.66,1/day,TRUE,TRUE,FALSE,4,0,4563058573,HDFC Bank
1.40E+11,8c1ce0a5-e2fe-4958-a483-a2688895d706,9005.99,23-05-2024 01:56,Restaurants,P2M,511419e0-ac10-4e11-85f4-657b20ed9502,84.92.123.189,-44.8493195,144.730989,2124.15,3/day,TRUE,FALSE,TRUE,4,1,168000924,HDFC Bank
1.40E+11,b8bdbc74-4523-4684-bfdb-62b8dc02e8e5,4442.33,28-07-2024 03:39,Groceries,P2M,2a98a18a-60ed-40a3-b1e8-88537f7966da,134.55.255.181,83.518999,84.207272,8054.69,5/day,FALSE,FALSE,TRUE,4,1,1742337067,Kotak Mahindra Bank
1.40E+11,2028656c-7482-430e-b739-37fb91580dce,9295.72,01-01-2024 05:36,Clothing,P2M,f3511763-4d4c-4824-86ef-8262102a120e,36.135.127.98,-0.3342845,-134.894201,8140.71,1/day,TRUE,FALSE,FALSE,1,0,5769839994,Axis Bank
1.40E+11,c7a9e525-8246-4656-a949-021dcc62b188,1779.59,13-02-2024 16:35,Clothing,P2M,9afcc1c6-a1ef-4a3c-ba1f-e486f22ef96d,93.119.240.66,51.524537,-131.416013,2965.66,1/day,TRUE,FALSE,TRUE,4,1,9.18E+11,Bank of Baroda
1.40E+11,fa5e79f3-e851-4276-9da2-db9bc5bd7a7f,4326.09,23-03-2024 12:44,Electronics,P2M,028cf95a-88ca-487a-bdbc-f812de273f01,219.39.9.112,-4.4336605,33.911362,4538.38,5/day,FALSE,TRUE,TRUE,3,1,8884231507,Bank of Baroda
1.40E+11,3c007a61-a92a-4650-a882-c2004b84138e,7755.55,30-07-2024 11:35,Travel,P2P,3089b0c9-b449-4bd3-a9c6-56cb7f362820,64.51.26.121,-6.6918475,-59.77351,8767.91,5/day,FALSE,FALSE,TRUE,1,0,9.15E+11,HDFC Bank
1.40E+11,f44deba9-bd3c-4a98-a6a1-db2b8461be36,780.62,21-06-2024 09:09,Entertainment,P2M,272a72e4-7081-4691-b0a2-90b762839acf,159.82.195.25,-30.9498405,-18.932051,9492.22,3/day,TRUE,FALSE,TRUE,3,1,555871756,ICICI Bank
1.40E+11,eecf9c31-e48a-486d-85de-a508e58d9194,7249.47,14-07-2024 08:07,Travel,P2M,f71c7b41-561c-44b0-a09f-d4633a1b59a0,59.221.238.137,-1.6829545,-113.651547,274.71,5/day,TRUE,FALSE,FALSE,0,0,8446980399,HDFC Bank
1.40E+11,198a2497-5b19-4e57-bf37-ba0da6893e43,6420.88,23-02-2024 18:21,Clothing,P2P,f760c4e8-bc60-4861-89ba-37223763d01e,56.214.218.239,-15.4249355,105.660114,7307.16,3/day,TRUE,FALSE,TRUE,1,0,9.13E+11,State Bank of India
1.40E+11,42b67a2a-a753-4dcd-945d-a85f2eab0b36,3659.37,10-02-2024 18:15,Electronics,P2M,1487839a-7bcc-4bfc-b05f-21b2bfeb72bf,25.163.241.155,45.7095575,-33.854365,6260.65,1/day,TRUE,TRUE,TRUE,1,0,9.18E+11,Bank of Baroda
1.40E+11,75a04f65-0003-4b15-b416-26d226741c07,2848.2,20-04-2024 01:28,Restaurants,P2P,07d04c71-5c2d-4356-a26a-2112af00dcf0,56.182.203.33,14.2354785,-158.545428,7205.34,1/day,TRUE,FALSE,FALSE,1,1,1298040485,State Bank of India
1.40E+11,3d42e7b5-9c39-4f0d-946e-785113e36f15,1469.28,11-02-2024 22:20,Restaurants,P2P,fc8e207c-39e3-4c23-9a1e-1af8e434d68a,219.152.64.8,-30.173362,168.073097,4690.31,1/day,TRUE,TRUE,TRUE,1,0,9016947447,HDFC Bank
1.40E+11,b21fe35b-a6f7-489f-9217-2ca59c09d281,1463.31,23-02-2024 10:47,Groceries,P2P,b3ee17fd-3ad3-4690-99ab-52fc52401cf6,217.149.8.194,-69.338631,-173.456842,9879.72,1/day,TRUE,TRUE,FALSE,2,0,305032845,Bank of Baroda
1.40E+11,d84a5f9e-1db4-4a06-ae83-bd20c6bb5546,1179.96,26-03-2024 09:03,Utilities,P2P,bcffe920-2643-4c21-843d-bd90f2a9e342,160.110.124.51,-44.052944,3.022617,1045.71,3/day,FALSE,FALSE,TRUE,4,0,6050195206,Kotak Mahindra Bank
1.40E+11,f8b36f7e-d258-4250-86fc-bce0a824b7fe,1102.51,15-02-2024 03:56,Entertainment,P2M,dfebf151-a3c6-4de0-aa7a-aa1c7210376d,114.34.234.222,-25.229623,82.413594,6166.03,3/day,TRUE,FALSE,TRUE,1,0,4002684819,State Bank of India
1.41E+11,ef3e0968-ca94-4f79-83ef-d01980eb9b43,9863.72,24-04-2024 12:26,Restaurants,P2P,869907c9-99f1-4d77-ad26-024e78599d20,69.168.35.125,-11.0188065,-136.708583,3982.75,3/day,TRUE,FALSE,FALSE,4,1,9.12E+11,State Bank of India
1.41E+11,3a747936-de9a-4f59-b5f7-82e6bcf04bae,7453.64,31-03-2024 02:23,Restaurants,P2M,52791489-99b5-478d-aab7-27569dd477e2,176.1.54.194,68.9087375,90.965939,6415.95,3/day,FALSE,FALSE,TRUE,4,1,421914036,Axis Bank
1.41E+11,82b9e855-025d-4e2d-a772-35ab811528e0,9535.33,10-01-2024 01:14,Electronics,P2M,32943014-28b3-43bc-a132-ad4e2d47ebf1,99.124.29.21,-31.18763,60.971622,806.5,5/day,TRUE,TRUE,TRUE,0,0,9.14E+11,Axis Bank
1.41E+11,223c3e96-78cf-4f01-a450-688d49bddbb6,8185.88,24-06-2024 14:21,Entertainment,P2M,03a03b9c-4d27-488f-a37d-54e7990ade3f,79.100.91.228,-79.3134355,-160.00686,3759.05,5/day,TRUE,TRUE,FALSE,1,0,5417154079,HDFC Bank
1.41E+11,c6b2f9dc-821e-4769-a930-fec01d98bcf4,8056.59,08-07-2024 02:53,Travel,P2M,be5b588d-a891-45f7-8fd8-63db13acfe61,93.222.168.10,-24.991549,-144.849524,9921.93,5/day,TRUE,FALSE,TRUE,2,0,3004848177,Kotak Mahindra Bank
1.41E+11,d9d6bef8-8092-44ff-a012-543f6e9400af,7290.62,22-04-2024 02:17,Groceries,P2M,f45a3e74-c23e-4fb9-973e-1bca7bb29b69,134.234.51.69,61.166994,85.872066,8870.82,5/day,FALSE,FALSE,FALSE,1,0,7266162321,HDFC Bank
1.41E+11,374eed5c-0446-4795-a7c1-aa2a8b3ed301,5236.11,22-05-2024 07:29,Restaurants,P2P,12658396-03b0-4afa-876e-fbe879ba622e,27.214.86.164,28.657112,141.859725,7209.18,1/day,FALSE,FALSE,FALSE,1,0,4012806800,State Bank of India
1.41E+11,807c17f3-0100-4205-8f88-a6a45de7530c,5098.85,20-03-2024 00:03,Restaurants,P2M,feb8deed-dd35-44ef-b882-67d628022d9e,94.114.18.144,53.934648,2.727317,2638.96,5/day,TRUE,TRUE,TRUE,0,0,9415758139,Kotak Mahindra Bank
1.41E+11,dd89e285-79f0-46f7-8f08-69ddfca94210,3842.06,28-03-2024 19:47,Utilities,P2P,b285d20b-826c-4eee-be02-ac633a3ca0f1,93.118.10.126,86.4387455,-85.125947,2741.38,5/day,TRUE,TRUE,TRUE,1,0,1523945751,Axis Bank
1.41E+11,f6173f24-500b-4647-af1d-5959766bfbeb,2954.03,31-07-2024 08:39,Clothing,P2P,2e2c9994-8064-48c4-a306-29ffb169ca68,26.83.147.80,-11.799661,104.386454,5405.63,1/day,TRUE,FALSE,FALSE,2,0,6534933929,HDFC Bank
1.41E+11,3edba464-3a7a-4550-b3e1-772d00a592f7,780.69,10-07-2024 15:27,Groceries,P2M,2c987512-97fd-42ba-abed-7c82d7e2d63b,49.172.53.200,-77.950038,91.655135,4067.97,1/day,TRUE,FALSE,FALSE,4,0,9875426978,ICICI Bank
1.42E+11,20516c5a-64ba-4f0c-830b-612622fa3623,8114.12,25-06-2024 11:01,Restaurants,P2M,181ceab9-59d8-45d3-b92f-a62c2437db81,207.74.140.162,-35.0446985,-44.136691,2528.03,5/day,FALSE,TRUE,FALSE,4,1,7688968842,Axis Bank
1.42E+11,bb98375f-e614-4dfa-b3b8-ec1e554e652a,9395.2,22-02-2024 19:21,Restaurants,P2P,42084231-2fb5-485a-a9e1-c458d9bc3de5,184.241.97.22,83.7871755,164.24978,780.27,5/day,FALSE,FALSE,TRUE,1,0,9943281133,Bank of Baroda
1.42E+11,047e6f0c-d476-4a0f-86e2-3cc484a48d53,8876.17,06-04-2024 12:22,Clothing,P2M,ed667778-931e-44e9-8255-6b870b9e0d5d,217.175.140.224,51.725999,-22.984229,2054.26,1/day,FALSE,TRUE,TRUE,2,0,9.14E+11,Bank of Baroda
1.42E+11,fed6aca1-0bea-408f-8355-9e746cd48950,6884.41,25-04-2024 16:48,Electronics,P2P,fbd1a896-aa54-40ee-8a8c-5aa9672f50cd,169.29.169.180,8.2616815,-175.841354,1223.69,5/day,TRUE,FALSE,FALSE,2,0,5797462775,Axis Bank
1.42E+11,7b6da143-5cf8-42fe-9fb7-cb51c5ef50c4,6866.09,23-02-2024 23:19,Groceries,P2M,7887db1e-b575-4f08-8cea-0147297ada8e,164.224.51.89,83.21042,61.10281,3941.36,3/day,FALSE,TRUE,TRUE,0,0,9.14E+11,State Bank of India
1.42E+11,3ee70b87-aa1a-4985-aa2f-b3b11e7f8a0c,5180.34,14-02-2024 21:59,Travel,P2M,aac97f1e-0884-4d67-91b2-a3c425eed941,110.28.42.149,-13.9566285,104.887091,3434.28,3/day,FALSE,TRUE,FALSE,1,0,3690335120,Axis Bank
1.42E+11,018dc304-4976-46dd-aa7d-bb5de6005349,4999.08,20-04-2024 18:04,Electronics,P2P,e9b00b2f-f937-467d-815b-df5bee4c8160,156.94.149.74,84.214705,90.357771,7863.42,3/day,FALSE,TRUE,FALSE,2,0,6316539754,State Bank of India
1.42E+11,14fd1871-6ad6-42e7-985a-60f2ee7fe456,4266.62,05-02-2024 07:51,Travel,P2M,883eeb35-a890-4582-9eb5-26df3f959fe8,151.54.77.131,41.210881,-115.515443,1098.75,1/day,TRUE,FALSE,FALSE,1,0,9.20E+11,Kotak Mahindra Bank
1.42E+11,40a2f790-98e8-427d-980d-cc38aa568c58,4130.61,27-06-2024 05:47,Electronics,P2M,5bb151e3-df17-48fd-ad46-b36a721c42ac,142.116.70.102,-2.5815755,75.072492,577.89,5/day,TRUE,TRUE,FALSE,2,0,9.19E+11,Bank of Baroda
1.42E+11,273f0767-7642-4163-98ed-83cc3b603988,2373.72,13-06-2024 08:52,Electronics,P2P,18dfa009-6cca-40a6-b3d1-243f379f1f68,147.143.126.241,-31.1761165,-135.065422,9824.08,1/day,FALSE,FALSE,FALSE,3,0,7369920557,State Bank of India
1.42E+11,45e82461-50c5-41d8-aafe-fd5f4ad62406,7459.74,03-05-2024 15:26,Clothing,P2P,9dca3e66-2ea0-4669-949c-f0c2c22234fa,104.141.158.239,-28.596383,-88.380842,6584.4,1/day,FALSE,TRUE,FALSE,0,1,7085193576,ICICI Bank
1.42E+11,6cf6a525-4df1-41e4-915c-0b8fdb5c30f3,1440,24-03-2024 11:39,Entertainment,P2P,5534b622-ad46-49ff-a60f-e38877045258,172.78.139.139,-81.4046805,-176.922877,7239.59,1/day,FALSE,FALSE,TRUE,2,0,2004909096,ICICI Bank
1.42E+11,030792c4-ecb2-4a7c-9405-c68ad5e4313c,1433.48,23-03-2024 08:21,Electronics,P2P,2baaea2b-dcbc-41d6-835c-47dcbde19584,115.75.250.3,38.450046,-42.156983,9646.26,5/day,FALSE,FALSE,FALSE,1,0,8007920871,State Bank of India
1.43E+11,c8259e9c-6365-4687-b03c-ff49dfc83302,8473.89,30-04-2024 01:48,Utilities,P2P,b660d16c-512b-4f34-890d-3ae3ccfa4853,105.129.223.199,-68.510255,138.315226,4383.07,1/day,FALSE,TRUE,TRUE,4,1,9.11E+11,Axis Bank
1.43E+11,25c3de6b-f458-4e9f-b362-c8f391d11b2e,5974.91,16-01-2024 02:27,Entertainment,P2M,be0fb08a-df66-4a7f-8b3a-20da53a761be,158.117.196.65,-5.147198,108.725029,7267.07,5/day,FALSE,FALSE,TRUE,4,1,9.15E+11,HDFC Bank
1.43E+11,c62667ee-92e9-47f2-9a6d-c3787e6f8c7d,4103.56,11-06-2024 18:49,Utilities,P2P,b04eef66-b3d1-40a1-9f63-984bd1dbebb7,199.65.63.233,-74.4684925,-6.303074,4999.4,3/day,FALSE,TRUE,TRUE,4,1,9072311971,Bank of Baroda
1.43E+11,f784547d-ec0c-4b43-935d-eea316227d99,9226.64,15-06-2024 05:33,Electronics,P2M,310e81c4-a9c8-4fd7-8f59-4c34ec031039,63.44.185.162,58.179241,17.450869,2841.35,1/day,TRUE,TRUE,FALSE,0,0,4898893234,Axis Bank
1.43E+11,682340b2-4bc8-4afc-90df-29bd77a94e83,9684.29,18-02-2024 02:31,Electronics,P2M,b324a4c6-8949-462c-89d2-5c49718afa51,92.220.116.70,12.5224835,-109.073984,1985.99,5/day,TRUE,TRUE,TRUE,3,1,9.17E+11,Kotak Mahindra Bank
